,date,actions,close_price,daily_return
83,2019-05-02,[100.],51.29148483276367,-0.00650769268623097
84,2019-05-03,[100.],51.92910766601562,0.012431358447331453
85,2019-05-06,[100.],51.12717819213867,-0.015442774003254445
86,2019-05-07,[100.],49.748939514160156,-0.026957065238355615
87,2019-05-08,[100.],49.75874710083008,0.00019714162283057668
88,2019-05-09,[100.],49.2241325378418,-0.010744132321196753
89,2019-05-10,[100.],48.54220581054688,-0.013853504208950262
90,2019-05-13,[100.],45.72096252441406,-0.05811938784042325
91,2019-05-14,[100.],46.44473648071289,0.01583024320435844
92,2019-05-15,[100.],47.00110244750977,0.011979096210997353
93,2019-05-16,[100.],46.79431915283203,-0.004399541370517346
94,2019-05-17,[100.],46.52843856811523,-0.005681898775969585
95,2019-05-20,[100.],45.0734977722168,-0.031269925247297325
96,2019-05-21,[100.],45.93760299682617,0.019171026596964236
97,2019-05-22,[100.],44.99718475341797,-0.020471643752791757
98,2019-05-23,[100.],44.22909927368164,-0.01706963411034257
99,2019-05-24,[100.],44.05923080444336,-0.003840649527750206
100,2019-05-28,[100.],43.87705612182617,-0.004134767659148886
101,2019-05-29,[100.],43.66780090332031,-0.00476912621313641
102,2019-05-30,[100.],43.894287109375,0.005186572288266245
103,2019-05-31,[100.],43.099117279052734,-0.01811556543430981
104,2019-06-03,[100.],42.66337585449219,-0.010110216915563797
105,2019-06-04,[100.],44.22417449951172,0.0365840399114874
106,2019-06-05,[100.],44.9380989074707,0.016143306597319773
107,2019-06-06,[100.],45.59786605834961,0.014681688075799393
108,2019-06-07,[100.],46.81155014038086,0.02661712459258836
109,2019-06-10,[100.],47.4097671508789,0.012779260859853592
110,2019-06-11,[100.],47.9587516784668,0.01157956599619614
111,2019-06-12,[100.],47.80612564086914,-0.0031824439180760944
112,2019-06-13,[100.],47.79627227783203,-0.00020611088861566262
113,2019-06-14,[100.],47.44915390014648,-0.007262457115228771
114,2019-06-17,[100.],47.73226928710938,0.00596671096725343
115,2019-06-18,[100.],48.8548583984375,0.023518452570854054
116,2019-06-19,[100.],48.71207046508789,-0.002922696698557492
117,2019-06-20,[100.],49.10350036621094,0.008035583324334183
118,2019-06-21,[100.],48.93609237670898,-0.0034092883043661537
119,2019-06-24,[100.],48.8868637084961,-0.0010059787331181402
120,2019-06-25,[100.],48.14585494995117,-0.015157625225529658
121,2019-06-26,[100.],49.18720626831055,0.021629095992622638
122,2019-06-27,[100.],49.17243576049805,-0.00030029165982570216
123,2019-06-28,[100.],48.72438430786133,-0.00911184174034052
124,2019-07-01,[100.],49.61802673339844,0.018340763833786022
125,2019-07-02,[100.],49.90851211547852,0.005854432374767571
126,2019-07-03,[100.],50.32210159301758,0.008286952666152203
127,2019-07-05,[100.],50.27779006958008,-0.0008805578867884245
128,2019-07-08,[100.],49.24135971069336,-0.0206140794464591
129,2019-07-09,[100.],49.54171371459961,0.006099628557596937
130,2019-07-10,[100.],50.03161239624024,0.009888609918963454
131,2019-07-11,[100.],49.667259216308594,-0.007282459278866393
132,2019-07-12,[100.],50.04884719848633,0.007682887846012676
133,2019-07-15,[100.],50.51905059814453,0.009394889712313281
134,2019-07-16,[100.],50.34425735473633,-0.0034599471157643613
135,2019-07-17,[100.],50.06115341186523,-0.00562336118847262
136,2019-07-18,[100.],50.62983322143555,0.011359702500093327
137,2019-07-19,[100.],49.87405395507813,-0.01492754801407159
138,2019-07-22,[100.],51.01387405395508,0.022853969318467504
139,2019-07-23,[100.],51.41268920898438,0.007817778250040375
140,2019-07-24,[100.],51.370849609375,-0.0008137990883789747
141,2019-07-25,[100.],50.96464157104492,-0.007907364612788959
142,2019-07-26,[44.222855],51.14189147949219,0.0034778996375395277
143,2019-07-29,[100.],51.61948013305664,0.009338501955016065
144,2019-07-30,[100.],51.39791870117188,-0.004292205797378323
145,2019-07-31,[100.],52.44665908813477,0.020404335690327846
146,2019-08-01,[100.],51.3117561340332,-0.021639184913464282
147,2019-08-02,[100.],50.22609329223633,-0.021158169659229342
148,2019-08-05,[100.],47.59685897827149,-0.052347975755686504
149,2019-08-06,[100.],48.49789428710938,0.018930562398019157
150,2019-08-07,[100.],49.00010299682617,0.010355268349254487
151,2019-08-08,[100.],50.08084487915039,0.02205591042113153
152,2019-08-09,[100.],49.66815948486328,-0.008240384028723069
153,2019-08-12,[100.],49.5421257019043,-0.0025375166759983303
154,2019-08-13,[100.],51.64015579223633,0.042348406746935074
155,2019-08-14,[100.],50.10308837890625,-0.029764964682022943
156,2019-08-15,[100.],49.85350036621094,-0.004981489580199061
157,2019-08-16,[100.],51.02977752685547,0.023594675439114754
158,2019-08-19,[100.],51.98118209838867,0.01864410580729081
159,2019-08-20,[100.],51.9836540222168,4.755420574009683e-05
160,2019-08-21,[100.],52.547080993652344,0.010838541115150369
161,2019-08-22,[100.],52.50259780883789,-0.0008465395978860535
162,2019-08-23,[100.],50.075904846191406,-0.04622043601503456
163,2019-08-26,[100.],51.027305603027344,0.018999172551313226
164,2019-08-27,[100.],50.45151901245117,-0.011283891708011584
165,2019-08-28,[100.],50.79007339477539,0.006710489375764128
166,2019-08-29,[100.],51.65003967285156,0.016931778605475234
167,2019-08-30,[100.],51.58332443237305,-0.0012916783975595036
168,2019-09-03,[100.],50.83208084106445,-0.014563690874431545
169,2019-09-04,[100.],51.69452285766602,0.016966490498355746
170,2019-09-05,[100.],52.70523452758789,0.019551620056630137
171,2019-09-06,[100.],52.70028686523438,-9.38742118853364e-05
172,2019-09-09,[100.],52.9251708984375,0.004267225978829892
173,2019-09-10,[100.],53.55037307739258,0.011812945869458469
174,2019-09-11,[100.],55.25301742553711,0.03179519114990703
175,2019-09-12,[100.],55.12945938110352,-0.0022362225664888102
176,2019-09-13,[100.],54.05696487426758,-0.01945410890794186
177,2019-09-16,[100.],54.34115219116211,0.005257182262369486
178,2019-09-17,[100.],54.53884506225586,0.0036379955728267355
179,2019-09-18,[100.],55.05038452148438,0.009379359952426558
180,2019-09-19,[100.],54.60310363769531,-0.00812493659539304
181,2019-09-20,[100.],53.80490112304688,-0.014618262726322162
182,2019-09-23,[100.],54.04955673217773,0.004547087793570048
183,2019-09-24,[100.],53.79254913330078,-0.004755036200397522
184,2019-09-25,[100.],54.62039566040039,0.015389613253838696
185,2019-09-26,[100.],54.33868408203125,-0.00515762610217374
186,2019-09-27,[100.],54.07426834106445,-0.004866068169181781
187,2019-09-30,[100.],55.34692001342773,0.023535254593483046
188,2019-10-01,[100.],55.5001335144043,0.0027682389722751832
189,2019-10-02,[100.],54.108863830566406,-0.02506786192643673
190,2019-10-03,[-16.193699],54.56849670410156,0.008494594803809319
191,2019-10-04,[100.],56.0981559753418,0.028031911517277797
192,2019-10-07,[100.],56.11051559448242,0.00022032130870863753
193,2019-10-08,[100.],55.45317840576172,-0.011715044528753937
194,2019-10-09,[100.],56.10309982299805,0.011720183331615841
195,2019-10-10,[100.],56.85928344726562,0.013478464231981624
196,2019-10-11,[100.],58.37164306640625,0.026598288396358027
197,2019-10-14,[100.],58.2876205444336,-0.0014394407551122645
198,2019-10-15,[100.],58.151710510253906,-0.0023317135424337776
199,2019-10-16,[100.],57.91694641113281,-0.004037097052883687
200,2019-10-17,[100.],58.14181900024414,0.003882673432315187
201,2019-10-18,[100.],58.42106628417969,0.004802864594490419
202,2019-10-21,[100.],59.43424606323242,0.017342712885866973
203,2019-10-22,[100.],59.29833602905274,-0.0022867293384202236
204,2019-10-23,[100.],60.09404754638672,0.013418783234391718
205,2019-10-24,[100.],60.1928939819336,0.0016448623379974325
206,2019-10-25,[100.],60.93425369262695,0.012316399190174687
207,2019-10-28,[100.],61.54462814331055,0.010016934871518002
208,2019-10-29,[100.],60.12123107910156,-0.0231278847098485
209,2019-10-30,[100.],60.11381530761719,-0.00012334696664173528
210,2019-10-31,[100.],61.47296142578125,0.022609546760740118
211,2019-11-01,[100.],63.21761703491211,0.028380861579887506
212,2019-11-04,[100.],63.63276672363281,0.0065669936355152725
213,2019-11-05,[100.],63.54134368896485,-0.0014367288957437552
214,2019-11-06,[100.],63.568519592285156,0.0004276885212457504
215,2019-11-07,[100.],64.30218505859375,0.011541333210434379
216,2019-11-08,[100.],64.47816467285156,0.002736759475552075
217,2019-11-11,[100.],64.98876953125,0.007919035242227146
218,2019-11-12,[100.],64.92926788330078,-0.0009155681570583996
219,2019-11-13,[100.],65.55139923095703,0.009581678154363615
220,2019-11-14,[100.],65.09781646728516,-0.006919497813826503
221,2019-11-15,[100.],65.87113952636719,0.011879400893126224
222,2019-11-18,[100.],66.20326995849611,0.005042123675361276
223,2019-11-19,[100.],66.00250244140625,-0.0030325921546733303
224,2019-11-20,[100.],65.23414611816406,-0.011641321083610379
225,2019-11-21,[100.],64.94166564941406,-0.004483548665145443
226,2019-11-22,[100.],64.88465118408203,-0.0008779335232917962
227,2019-11-25,[100.],66.02232360839844,0.017533768056928523
228,2019-11-26,[100.],65.50679016113281,-0.007808471727281718
229,2019-11-27,[100.],66.38668060302734,0.013432049406331581
230,2019-11-29,[100.],66.24044799804689,-0.00220274012274968
231,2019-12-02,[100.],65.47456359863281,-0.011562186285887677
232,2019-12-03,[100.],64.30715179443361,-0.01783000512008881
233,2019-12-04,[100.],64.87474060058594,0.008826215907784318
234,2019-12-05,[100.],65.82652282714844,0.014671075641324416
235,2019-12-06,[100.],67.09803009033203,0.01931603263508852
236,2019-12-09,[100.],66.15865325927734,-0.014000065721602173
237,2019-12-10,[100.],66.54531860351561,0.00584451655511975
238,2019-12-11,[100.],67.1129150390625,0.008529472056910459
239,2019-12-12,[100.],67.28392791748047,0.0025481366487871693
240,2019-12-13,[100.],68.19853973388672,0.013593317820683293
241,2019-12-16,[100.],69.36595153808594,0.01711784165400765
242,2019-12-17,[100.],69.50227355957031,0.0019652584367637616
243,2019-12-18,[100.],69.33621215820311,-0.002389294520342089
244,2019-12-19,[100.],69.40560913085939,0.00100087631695156
245,2019-12-20,[100.],69.26185607910156,-0.0020712022206561542
246,2019-12-23,[100.],70.39208984375,0.016318271392520067
247,2019-12-24,[100.],70.4590072631836,0.0009506383399346952
248,2019-12-26,[100.],71.85694122314453,0.019840386832861157
249,2019-12-27,[100.],71.82967376708984,-0.0003794686440939943
250,2019-12-30,[100.],72.25599670410156,0.0059351924441990445
251,2019-12-31,[100.],72.783935546875,0.007306505575383815
252,2020-01-02,[100.],74.4446029663086,0.022816400445453633
253,2020-01-03,[100.],73.72084045410156,-0.009722162297441272
254,2020-01-06,[100.],74.30826568603516,0.007968238401993233
255,2020-01-07,[100.],73.95879364013672,-0.0047030036655009155
256,2020-01-08,[100.],75.14852142333984,0.01608636004789399
257,2020-01-09,[100.],76.7447280883789,0.021240692894634927
258,2020-01-10,[100.],76.91822052001953,0.0022606429908882397
259,2020-01-13,[100.],78.56153106689453,0.021364385912272743
260,2020-01-14,[100.],77.50070190429688,-0.013503163039100707
261,2020-01-15,[100.],77.16856384277344,-0.0042856135926818695
262,2020-01-16,[100.],78.13522338867188,0.012526597590541533
263,2020-01-17,[100.],79.000244140625,0.011070816904819036
264,2020-01-21,[100.],78.46488189697266,-0.006776716318741549
265,2020-01-22,[100.],78.74495697021484,0.0035694321646968508
266,2020-01-23,[100.],79.12418365478516,0.004815885348870674
267,2020-01-24,[100.],78.89614868164062,-0.0028819883202768626
268,2020-01-27,[100.],76.57618713378906,-0.02940525724789178
269,2020-01-28,[100.],78.74247741699219,0.02828934639195757
270,2020-01-29,[100.],80.3907470703125,0.020932407861536495
271,2020-01-30,[100.],80.27424621582031,-0.0014491823840160345
272,2020-01-31,[100.],76.7149887084961,-0.04433872225663782
273,2020-02-03,[100.],76.50431060791016,-0.0027462443015728866
274,2020-02-04,[100.],79.02999877929688,0.03301367140383826
275,2020-02-05,[100.],79.6744384765625,0.008154368052887273
276,2020-02-06,[100.],80.60638427734375,0.011696923362132017
277,2020-02-07,[100.],79.51072692871094,-0.013592686962151324
278,2020-02-10,[100.],79.88835906982422,0.0047494489825488095
279,2020-02-11,[100.],79.4063720703125,-0.0060332569741538
280,2020-02-12,[100.],81.29209899902344,0.023747803602476303
281,2020-02-13,[100.],80.71321868896484,-0.007120991058006121
282,2020-02-14,[100.],80.73308563232422,0.00024614237521536353
283,2020-02-18,[100.],79.25482177734375,-0.01831050855299643
284,2020-02-19,[100.],80.40264892578125,0.01448274215620815
285,2020-02-20,[100.],79.57780456542969,-0.010258920214344713
286,2020-02-21,[100.],77.77655792236328,-0.02263503816048862
287,2020-02-24,[100.],74.08214569091797,-0.04750033082118499
288,2020-02-25,[100.],71.57282257080078,-0.03387217117855179
289,2020-02-26,[100.],72.70822143554688,0.01586354741875584
290,2020-02-27,[100.],67.95542144775389,-0.06536812335598341
291,2020-02-28,[100.],67.91566467285156,-0.0005850419886350711
292,2020-03-02,[100.],74.23866271972656,0.09310073128685059
293,2020-03-03,[100.],71.88089752197266,-0.03175926278003127
294,2020-03-04,[100.],75.2150650024414,0.04638461114720438
295,2020-03-05,[100.],72.77530670166016,-0.03243709622137614
296,2020-03-06,[100.],71.80884552001953,-0.013280070197472349
297,2020-03-09,[100.],66.12933349609375,-0.07909209489160207
298,2020-03-10,[100.],70.89207458496094,0.07202161033648591
299,2020-03-11,[100.],68.42995452880861,-0.03473054033990208
300,2020-03-12,[100.],61.67217636108398,-0.09875467862366683
301,2020-03-13,[100.],69.06101226806639,0.11980825621786995
302,2020-03-16,[100.],60.1765251159668,-0.12864692914742804
303,2020-03-17,[100.],62.82249069213867,0.04397006259621694
304,2020-03-18,[100.],61.28459930419922,-0.024479949314265226
305,2020-03-19,[100.],60.81503295898438,-0.007662061113984708
306,2020-03-20,[100.],56.95415496826172,-0.0634855857650618
307,2020-03-23,[50.24414],55.74421691894531,-0.021244069901320772
308,2020-03-24,[100.],61.33677291870117,0.10032531281025436
309,2020-03-25,[100.],60.99888610839844,-0.00550871515119622
310,2020-03-26,[100.],64.20883178710939,0.05262302123036644
311,2020-03-27,[100.],61.5504379272461,-0.04140230846556203
312,2020-03-30,[100.],63.30696105957031,0.0285379469501168
313,2020-03-31,[100.],63.17776870727539,-0.0020407290151450708
314,2020-04-01,[100.],59.8535385131836,-0.052617087657750417
315,2020-04-02,[100.],60.852294921875,0.016686672726482277
316,2020-04-03,[100.],59.97776794433594,-0.01437130643407647
317,2020-04-06,[100.],65.21006774902344,0.0872373211611257
318,2020-04-07,[100.],64.45479583740234,-0.011582136588600633
319,2020-04-08,[100.],66.10448455810547,0.02559450696057941
320,2020-04-09,[100.],66.58150482177734,0.0072161558608414555
321,2020-04-13,[100.],67.88833618164061,0.01962754316474724
322,2020-04-14,[100.],71.31690979003906,0.05050313207301227
323,2020-04-15,[100.],70.66598510742188,-0.009127213791701672
324,2020-04-16,[100.],71.22747039794922,0.007945623197268326
325,2020-04-17,[100.],70.26101684570311,-0.013568550825215575
326,2020-04-20,[100.],68.80261993408203,-0.020756843226789612
327,2020-04-21,[100.],66.67591094970703,-0.0309102907187625
328,2020-04-22,[100.],68.59641265869139,0.028803531614783218
329,2020-04-23,[100.],68.33058166503906,-0.003875290023911293
330,2020-04-24,[100.],70.30325317382811,0.028869526070467444
331,2020-04-27,[100.],70.35294342041016,0.0007067986805557869
332,2020-04-28,[100.],69.21255493164061,-0.016209534858476204
333,2020-04-29,[100.],71.4858627319336,0.03284530967738819
334,2020-04-30,[100.],72.99393463134766,0.021096085880214055
335,2020-05-01,[100.],71.81878662109375,-0.016099255591426
336,2020-05-04,[100.],72.83493041992188,0.014148718554508166
337,2020-05-05,[100.],73.9281005859375,0.015008872250073857
338,2020-05-06,[100.],74.69084167480469,0.010317336477224215
339,2020-05-07,[100.],75.46350860595703,0.010344868444734479
340,2020-05-08,[100.],77.25967407226562,0.02380177518232718
341,2020-05-11,[100.],78.47537231445312,0.015735223540425336
342,2020-05-12,[100.],77.57853698730469,-0.011428239213122748
343,2020-05-13,[100.],76.64185333251953,-0.012074005145758848
344,2020-05-14,[100.],77.11268615722656,0.006143286001504489
345,2020-05-15,[100.],76.65679168701172,-0.0059120553690129585
346,2020-05-18,[100.],78.4629135131836,0.023561145547888795
347,2020-05-19,[100.],78.009521484375,-0.005778424589502618
348,2020-05-20,[100.],79.52666473388672,0.019448180435456264
349,2020-05-21,[100.],78.93375396728516,-0.007455496449971455
350,2020-05-22,[100.],79.44196319580078,0.006438427199677577
351,2020-05-26,[100.],78.90386199951172,-0.006773513325228464
352,2020-05-27,[100.],79.24764251708984,0.0043569542588455246
353,2020-05-28,[100.],79.28252410888672,0.0004401593623351019
354,2020-05-29,[100.],79.2052993774414,-0.0009740448139523572
355,2020-06-01,[100.],80.17935943603516,0.012297915243675961
356,2020-06-02,[100.],80.55054473876953,0.004629437118794932
357,2020-06-03,[100.],80.99398040771484,0.005505061081627627
358,2020-06-04,[100.],80.29644775390625,-0.00861215426501194
359,2020-06-05,[100.],82.5833740234375,0.028481039118196882
360,2020-06-08,[100.],83.07164001464844,0.005912400613135027
361,2020-06-09,[100.],85.69487762451172,0.031578016389236074
362,2020-06-10,[100.],87.89958953857422,0.02572746440834961
363,2020-06-11,[100.],83.67949676513672,-0.048010380885630144
364,2020-06-12,[100.],84.40194702148438,0.008633539687449954
365,2020-06-15,[100.],85.44575500488281,0.012367107871726457
366,2020-06-16,[100.],87.71025848388672,0.02650223500131177
367,2020-06-17,[100.],87.58819580078125,-0.0013916580023292102
368,2020-06-18,[100.],87.62307739257812,0.00039824535119104
369,2020-06-19,[100.],87.1223373413086,-0.0057147051458380504
370,2020-06-22,[100.],89.40178680419922,0.02616377765395228
371,2020-06-23,[100.],91.31005096435548,0.02134481008008926
372,2020-06-24,[100.],89.6982421875,-0.017652041148073394
373,2020-06-25,[100.],90.8890380859375,0.013275576749300466
374,2020-06-26,[100.],88.09640502929688,-0.030725741139433493
375,2020-06-29,[100.],90.1267318725586,0.023046648073624887
376,2020-06-30,[100.],90.87906646728516,0.008347518866992587
377,2020-07-01,[100.],90.7071762084961,-0.0018914175229884922
378,2020-07-02,[100.],90.7071762084961,0.0
379,2020-07-06,[100.],93.13361358642578,0.026750225057743826
380,2020-07-07,[100.],92.84463500976562,-0.0031028386586975376
381,2020-07-08,[100.],95.00699615478516,0.02329010335160553
382,2020-07-09,[100.],95.41555786132812,0.0043003328499866544
383,2020-07-10,[100.],95.58246612548828,0.0017492772447311733
384,2020-07-13,[100.],95.14152526855469,-0.004613198160787091
385,2020-07-14,[100.],96.7159652709961,0.01654839984956369
386,2020-07-15,[100.],97.38111114501952,0.006877312056594809
387,2020-07-16,[100.],96.18284606933594,-0.012304902476406587
388,2020-07-17,[100.],95.98853302001952,-0.002020246408349635
389,2020-07-20,[100.],98.01139068603516,0.02107395125617506
390,2020-07-21,[100.],96.65866088867188,-0.013801761079960118
391,2020-07-22,[100.],96.9301986694336,0.002809244182210069
392,2020-07-23,[100.],92.5182876586914,-0.04551637231022676
393,2020-07-24,[100.],92.28909301757812,-0.002477290132722798
394,2020-07-27,[100.],94.4763641357422,0.023700212524002895
395,2020-07-28,[100.],92.92435455322266,-0.016427490586848226
396,2020-07-29,[100.],94.70555877685548,0.01916832494771481
397,2020-07-30,[100.],95.8515167236328,0.012100218419886177
398,2020-07-31,[100.],105.8860855102539,0.10468868025900546
399,2020-08-03,[100.],108.5541534423828,0.025197531094588665
400,2020-08-04,[100.],109.2790985107422,0.006678188216392655
401,2020-08-05,[100.],109.6751937866211,0.0036246206390506686
402,2020-08-06,[100.],113.50167846679688,0.0348892447604916
403,2020-08-07,[100.],110.92113494873048,-0.022735730016726463
404,2020-08-10,[100.],112.53335571289062,0.014534838332706634
405,2020-08-11,[100.],109.1866226196289,-0.029739920862222657
406,2020-08-12,[100.],112.81536865234376,0.03323434634805267
407,2020-08-13,[100.],114.81192016601562,0.017697513534920217
408,2020-08-14,[100.],114.70960235595705,-0.0008911775877507022
409,2020-08-17,[100.],114.4101104736328,-0.002610870198947124
410,2020-08-18,[100.],115.36347198486328,0.00833284320139005
411,2020-08-19,[100.],115.50821685791016,0.0012546854784838413
412,2020-08-20,[100.],118.07129669189452,0.022189588790356485
413,2020-08-21,[100.],124.15579986572266,0.05153244983584426
414,2020-08-24,[100.],125.64073944091795,0.01196029164003054
415,2020-08-25,[100.],124.61001586914062,-0.008203736911800208
416,2020-08-26,[100.],126.30459594726562,0.013599067990686775
417,2020-08-27,[100.],124.7947006225586,-0.011954397331174205
418,2020-08-28,[100.],124.5925521850586,-0.0016198479301728907
419,2020-08-31,[100.],128.8177490234375,0.033912114041160235
420,2020-09-01,[100.],133.94889831542972,0.03983262656653497
421,2020-09-02,[100.],131.17369079589844,-0.020718404962137726
422,2020-09-03,[100.],120.67180633544922,-0.08006090548134215
423,2020-09-04,[100.],120.75167083740234,0.0006618323233773538
424,2020-09-08,[100.],112.62569427490234,-0.06729494098215838
425,2020-09-09,[100.],117.1179428100586,0.03988653356658878
426,2020-09-10,[100.],113.29454040527344,-0.03264574422200994
427,2020-09-11,[100.],111.8071060180664,-0.013128914967007521
428,2020-09-14,[100.],115.16131591796876,0.029999970658040054
429,2020-09-15,[100.],115.34101104736328,0.0015603775274894982
430,2020-09-16,[100.],111.93688201904295,-0.029513604895681556
431,2020-09-17,[100.],110.14996337890624,-0.015963627071841513
432,2020-09-18,[100.],106.65599060058594,-0.03172014471127271
433,2020-09-21,[100.],109.89041137695312,0.030325730023733177
434,2020-09-22,[100.],111.617431640625,0.015715841282527787
435,2020-09-23,[100.],106.93550872802734,-0.04194616238503013
436,2020-09-24,[100.],108.03361511230469,0.010268865761607682
437,2020-09-25,[100.],112.0866241455078,0.03751618446712035
438,2020-09-28,[100.],114.7620086669922,0.02386890087805038
439,2020-09-29,[100.],113.89350128173828,-0.007567899824532431
440,2020-09-30,[100.],115.61054229736328,0.01507584714054544
441,2020-10-01,[100.],116.58885955810548,0.008462180362633909
442,2020-10-02,[100.],112.82534790039062,-0.03228019960036754
443,2020-10-05,[100.],116.29935455322266,0.030791012103938753
444,2020-10-06,[100.],112.9651107788086,-0.028669495090690278
445,2020-10-07,[100.],114.88180541992188,0.01696713815353368
446,2020-10-08,[100.],114.77198791503906,-0.0009559172967503748
447,2020-10-09,[100.],116.76854705810548,0.017395874893657792
448,2020-10-12,[100.],124.18575286865234,0.06352057979154235
449,2020-10-13,[100.],120.89143371582031,-0.026527351783391273
450,2020-10-14,[100.],120.98127746582031,0.0007431771403356713
451,2020-10-15,[100.],120.50210571289062,-0.003960709978988786
452,2020-10-16,[100.],118.81501007080078,-0.014000549053553746
453,2020-10-19,[100.],115.7802505493164,-0.025541886666305746
454,2020-10-20,[100.],117.3076171875,0.013191944489125307
455,2020-10-21,[100.],116.6687240600586,-0.00544630555763681
